24.257450, -13.252773
-4.649392, -16.479798
5.015449, -19.904288
9.366448, -21.866311
11.952430, -24.516496
11.059525, -26.916741
9.024965, -30.122163
8.098890, -32.120805
6.624884, -34.162702
4.560117, -36.542604
2.845697, -38.479978
0.359303, -41.038053
-1.876412, -43.780405
-4.360118, -45.838575
-6.304956, -47.991765
-8.918079, -50.511431
-11.030562, -52.525676
-13.060625, -54.654708
-14.755959, -56.218443
-15.206060, -56.371515
-14.971284, -55.984383
-14.263358, -55.457246
-13.488133, -54.774553
-13.158226, -54.163411
-13.266176, -53.748729
-13.422015, -53.363546
-13.604193, -52.994589
-13.800857, -52.634555
-14.101956, -52.122322
-14.364026, -51.604933
-14.604631, -50.691940
-14.544031, -50.111240
-14.414235, -49.713302
-14.439313, -49.415882
-14.453106, -49.252301
-14.364226, -49.240885
-14.315342, -49.156053
-14.288456, -49.109395
-14.273668, -49.162287
-14.265535, -49.191378
-14.261062, -49.207377
-14.258602, -49.137624
-13.871383, -49.413474
-13.871383, -49.413474
-13.272547, -50.507834
-12.267922, -51.502501
-11.522445, -51.502501
-11.522445, -54.327622
-10.244235, -54.703135
-9.251821, -54.831113
-8.609526, -55.137162
-8.931529, -62.610975
-8.931529, -62.610975
